IKBKB	3551	TRAF2	7186	12547194	in vivo	physical interaction
CHUK	1147	TRAF2	7186	12547194	in vivo	physical interaction
MAP3K7	6885	FKBP5	2289	14743216	in vivo	physical interaction
MAP3K7	6885	HSP90AA1	3320	14743216	in vivo	physical interaction
MAP3K7	6885	HSP90AB1	3326	14743216	in vivo	physical interaction
MAP3K7	6885	IKBKB	3551	12547194	in vivo	physical interaction
MAP3K7	6885	TAB3	257397	14633987	in vivo	physical interaction
MAP3K7	6885	TRAF2	7186	14633987	in vivo	physical interaction
MAP3K7	6885	TAB3	257397	14633987	in vivo	physical interaction
MAP3K7	6885	TAB2	23118	14633987	in vivo	physical interaction
TRAF2	7186	TAB3	257397	14633987	in vivo	physical interaction
TRAF2	7186	TAB2	23118	14633987	in vivo	physical interaction
TAB3	257397	TAB2	23118	14633987	in vivo	physical interaction
NR2C2	7182	TRAF6	7189	14633987	in vivo	physical interaction
NR2C2	7182	TAB3	257397	14633987	in vivo	physical interaction
TRAF6	7189	TAB3	257397	14633987	in vivo	physical interaction
MAP3K7	6885	TRAF2	7186	12547194	in vivo	physical interaction
TRIB3	57761	RELA	5970	12736262	in vivo	physical interaction
MAP3K7	6885	TAB1	10454	14743216	in vivo	physical interaction
TAB1	10454	TRAF2	7186	14743216	in vivo	physical interaction
TAB1	10454	TAB2	23118	14743216	in vivo	physical interaction
MAP3K7	6885	TAB2	23118	14633987	in vivo	physical interaction
TAB2	23118	TAB3	257397	14633987	in vivo	physical interaction
TAB2	23118	TRAF2	7186	14633987	in vivo	physical interaction
TAB2	23118	TRAF6	7189	10882101	in vivo	physical interaction
TRAF3	7187	ALPL	249	15208311	in vivo	physical interaction
TNF	7124	TNFRSF1A	7132	10634209	in vitro	physical interaction
TNFRSF1A	7132	FANCD2	2177	14743216	in vitro	physical interaction
TNFRSF1A	7132	PTK2	5747	12748169	in vivo	physical interaction
TNFRSF1A	7132	TRADD	8717	7758105	in vivo	physical interaction
TNFRSF1A	7132	RIPK1	8737	12887920	in vivo	physical interaction
TNFRSF1A	7132	TRADD	8717	12887920	in vivo	physical interaction
TNFRSF1A	7132	BIRC2	329	12887920	in vivo	physical interaction
TNFRSF1A	7132	TRAF2	7186	12887920	in vivo	physical interaction
RIPK1	8737	TRADD	8717	12887920	in vivo	physical interaction
RIPK1	8737	BIRC2	329	12887920	in vivo	physical interaction
RIPK1	8737	TRAF2	7186	12887920	in vivo	physical interaction
TRADD	8717	BIRC2	329	12887920	in vivo	physical interaction
TRADD	8717	TRAF2	7186	12887920	in vivo	physical interaction
BIRC2	329	TRAF2	7186	12887920	in vivo	physical interaction
TNFRSF1A	7132	UBE2I	7329	9563508;9563508	in vitro;two hybrid	physical interaction
TNF	7124	TNFRSF1B	7133	7664431	in vitro	physical interaction
TNFRSF1B	7133	FANCD2	2177	14743216	in vivo	physical interaction
TNFRSF1B	7133	STAT1	6772	10848577;10848577	in vivo;in vitro	physical interaction
TNFRSF1B	7133	TRAF2	7186	7544915;7544915	in vivo;in vitro	physical interaction
TNFRSF1A	7133	CAV1	857	11112773	in vivo	physical interaction
TNFRSF1A	7133	TRAF2	7186	11112773	in vivo	physical interaction
CAV1	857	TRAF2	7186	11112773	in vivo	physical interaction
TNFRSF1A	7132	BAG4	9530	9915703;9915703;9915703	in vivo;in vitro;two hybrid	physical interaction
TRAF4	9618	RPS6KB1	6198	12801526;12801526;12801526	in vivo;in vitro;two hybrid	physical interaction
TRAF6	7189	PSMD6	9861	14743216	in vitro	physical interaction
TRAF2	7186	TNFRSF8	943	10860854	in vivo	physical interaction
HSPB1	3315	NFKBIA	4792	12897149;12897149	in vivo;in vitro	physical interaction
TNF	7124	TNFRSF1A	7132	3034874;3034874	in vivo;in vitro	physical interaction
TNF	7124	TNFRSF1B	7133	1655744	in vitro	physical interaction
TNFRSF1A	7132	IKBKB	3551	21724995	in vivo	physical interaction
TNFRSF1A	7132	CHUK	1147	21724995	in vivo	physical interaction
IKBKB	3551	CHUK	1147	21724995	in vivo	physical interaction
TNFRSF1A	7132	RIPK1	8737	10755617	in vivo	physical interaction
MAP3K3	4215	TRAF7	84231	14743216	in vivo	physical interaction
SYK	6850	TNFRSF1A	7132	15240695	in vivo	physical interaction
TRAF2	7186	MAP3K11	4296	19918265	in vivo	physical interaction
IRAK1BP1	134728	HSPA1A	3303	17233114	in vivo	physical interaction
IRAK1BP1	134728	HSPA8	3312	17233114	in vivo	physical interaction
HSPA1A	3303	HSPA8	3312	17233114	in vivo	physical interaction
TRAF2	7186	PTK2	5747	12748169	in vivo	physical interaction
IKBKG	8517	TRAPPC9	83696	17184772	in vivo	physical interaction
MAP3K7	6885	TAB2	23118	17172402	in vivo	physical interaction
MAP3K7	6885	TAB1	10454	17172402	in vivo	physical interaction
TAB2	23118	TAB1	10454	17172402	in vivo	physical interaction
MAPK14	1432	TAB1	10454	17126905	in vivo	physical interaction
CCNT1	904	CDK9	1025	15528190	in vivo	physical interaction
IRAK1BP1	134728	RELA	5970	15485901	in vivo	physical interaction
FBXW11	23291	TNF	7124	15485837	in vivo	physical interaction
FBXW11	23291	TNFRSF1B	7133	15485837	in vivo	physical interaction
FBXW11	23291	TNFRSF1A	7132	15485837	in vivo	physical interaction
FBXW11	23291	TRAF2	7186	15485837	in vivo	physical interaction
FBXW11	23291	TRADD	8717	15485837	in vivo	physical interaction
FBXW11	23291	TBK1	29110	15485837	in vivo	physical interaction
FBXW11	23291	PSMD2	5708	15485837	in vivo	physical interaction
FBXW11	23291	BTRC	8945	15485837	in vivo	physical interaction
FBXW11	23291	RASA3	22821	15485837	in vivo	physical interaction
TNF	7124	TNFRSF1B	7133	15485837	in vivo	physical interaction
TNF	7124	TNFRSF1A	7132	15485837	in vivo	physical interaction
TNF	7124	TRAF2	7186	15485837	in vivo	physical interaction
TNF	7124	TRADD	8717	15485837	in vivo	physical interaction
TNF	7124	TBK1	29110	15485837	in vivo	physical interaction
TNF	7124	PSMD2	5708	15485837	in vivo	physical interaction
TNF	7124	BTRC	8945	15485837	in vivo	physical interaction
TNF	7124	RASA3	22821	15485837	in vivo	physical interaction
TNFRSF1B	7133	TNFRSF1A	7132	15485837	in vivo	physical interaction
TNFRSF1B	7133	TRAF2	7186	15485837	in vivo	physical interaction
TNFRSF1B	7133	TRADD	8717	15485837	in vivo	physical interaction
TNFRSF1B	7133	TBK1	29110	15485837	in vivo	physical interaction
TNFRSF1B	7133	PSMD2	5708	15485837	in vivo	physical interaction
TNFRSF1B	7133	BTRC	8945	15485837	in vivo	physical interaction
TNFRSF1B	7133	RASA3	22821	15485837	in vivo	physical interaction
TNFRSF1A	7132	TRAF2	7186	15485837	in vivo	physical interaction
TNFRSF1A	7132	TRADD	8717	15485837	in vivo	physical interaction
TNFRSF1A	7132	TBK1	29110	15485837	in vivo	physical interaction
TNFRSF1A	7132	PSMD2	5708	15485837	in vivo	physical interaction
TNFRSF1A	7132	BTRC	8945	15485837	in vivo	physical interaction
TNFRSF1A	7132	RASA3	22821	15485837	in vivo	physical interaction
TRAF2	7186	TRADD	8717	15485837	in vivo	physical interaction
TRAF2	7186	TBK1	29110	15485837	in vivo	physical interaction
TRAF2	7186	PSMD2	5708	15485837	in vivo	physical interaction
TRAF2	7186	BTRC	8945	15485837	in vivo	physical interaction
TRAF2	7186	RASA3	22821	15485837	in vivo	physical interaction
TRADD	8717	TBK1	29110	15485837	in vivo	physical interaction
TRADD	8717	PSMD2	5708	15485837	in vivo	physical interaction
TRADD	8717	BTRC	8945	15485837	in vivo	physical interaction
TRADD	8717	RASA3	22821	15485837	in vivo	physical interaction
TBK1	29110	PSMD2	5708	15485837	in vivo	physical interaction
TBK1	29110	BTRC	8945	15485837	in vivo	physical interaction
TBK1	29110	RASA3	22821	15485837	in vivo	physical interaction
PSMD2	5708	BTRC	8945	15485837	in vivo	physical interaction
PSMD2	5708	RASA3	22821	15485837	in vivo	physical interaction
BTRC	8945	RASA3	22821	15485837	in vivo	physical interaction
TAB2	23118	RIPK1	8737	15327770	in vivo	physical interaction
TAB2	23118	TAB3	6885	15327770	in vivo	physical interaction
SYK	6850	TNFRSF1B	7133	15240695	in vivo	physical interaction
YWHAQ	10971	RELA	5970	16931600	in vitro	physical interaction
TNFRSF1A	7132	GLB1	2720	16982613	in vivo	physical interaction
NUPR1	26471	NFKBIB	4793	16981138	in vivo	physical interaction
TNFRSF1A	7132	HSP90AA1	3320	10744744;10744744	in vivo;in vitro	physical interaction
TNFRSF1A	7132	RIPK1	8737	10744744;10744744	in vivo;in vitro	physical interaction
HSP90AA1	3320	RIPK1	8737	10744744;10744744	in vivo;in vitro	physical interaction
NFKBIA	4792	YWHAQ	10971	16931600	in vitro	physical interaction
TRPC4AP	26133	TRAF2	718618	16876162	in vivo	physical interaction
TNFRSF1A	7132	CHUK	1147	10755617	in vivo	physical interaction
TNFRSF1A	7132	IKBKB	3551	10755617	in vivo	physical interaction
TNFRSF1A	7132	IKBKG	8517	10755617	in vivo	physical interaction
MAP3K7	6885	TAB3	257397	14670075	in vivo	physical interaction
MAP3K7	6885	TAB1	10454	14670075	in vivo	physical interaction
TAB3	257397	TAB1	10454	14670075	in vivo	physical interaction
ROMO1	140823	TRADD	8717	20203691	in vivo	physical interaction
ROMO1	140823	RIPK1	8737	20203691	in vivo	physical interaction
ROMO1	140823	FADD	8772	20203691	in vivo	physical interaction
ROMO1	140823	TRAF2	7186	20203691	in vivo	physical interaction
ROMO1	140823	CASP8	841	20203691	in vivo	physical interaction
TRADD	8717	RIPK1	8737	20203691	in vivo	physical interaction
TRADD	8717	FADD	8772	20203691	in vivo	physical interaction
TRADD	8717	TRAF2	7186	20203691	in vivo	physical interaction
TRADD	8717	CASP8	841	20203691	in vivo	physical interaction
RIPK1	8737	FADD	8772	20203691	in vivo	physical interaction
RIPK1	8737	TRAF2	7186	20203691	in vivo	physical interaction
RIPK1	8737	CASP8	841	20203691	in vivo	physical interaction
FADD	8772	TRAF2	7186	20203691	in vivo	physical interaction
FADD	8772	CASP8	841	20203691	in vivo	physical interaction
TRAF2	7186	CASP8	841	20203691	in vivo	physical interaction
TNFRSF1A	7132	TRAP1	10131	7876093	two hybrid	physical interaction
TNFRSF1A	7132	PSMD2	5708	9126987;9126987	in vivo;in vitro	physical interaction
PYGL	613741	RIPK3	11035	19498109	in vivo	physical interaction
GLUL	2752	RIPK3	11035	19498109	in vivo	physical interaction
TNFRSF1A	7132	RFK	55312	19641494	in vivo	physical interaction
MAP3K5	4217	RFK	7295	9564042	in vivo	physical interaction
MAP3K5	4217	TRAF2	7186	10688666	in vivo	physical interaction
MADD	8567	TNFRSF1A	7132	9115275;9115275	in vivo;in vitro	physical interaction
BIRC2	329	TRAF2	7186	8943045	in vivo	physical interaction
MAP3K1	4214	TRAF2	7186	10346818	in vivo	physical interaction
MAP4K2	5871	TRAF2	7186	9712898	in vivo	physical interaction
TRADD	8717	RIPK1	8737	8612133	in vivo	physical interaction
OTUD7B	56957	TNFRSF1A	7132	18178551	in vivo	physical interaction
TNFRSF1A	7132	SOS1	6654	10359574	in vivo	physical interaction
TNFRSF1A	7132	GRB2	2885	10359574	in vivo	physical interaction
TNFRSF1A	7132	SOS2	6655	10359574	in vivo	physical interaction
SOS1	6654	GRB2	2885	10359574	in vivo	physical interaction
SOS1	6654	SOS2	6655	10359574	in vivo	physical interaction
GRB2	2885	SOS2	6655	10359574	in vivo	physical interaction
NSMAF	8439	TNFRSF1A	7132	8808629;8808629	in vivo;two hybrid	physical interaction
RIPK1	8737	FADD	8772	19524512	in vivo	physical interaction
RIPK1	8737	CASP8	841	19524512	in vivo	physical interaction
RIPK1	8737	RIPK3	11035	19524512	in vivo	physical interaction
FADD	8772	CASP8	841	19524512	in vivo	physical interaction
FADD	8772	RIPK3	11035	19524512	in vivo	physical interaction
CASP8	841	RIPK3	11035	19524512	in vivo	physical interaction
BID	637	BAX	581	17520191	in vivo	physical interaction
CHUK	1147	TAX1BP1	8887	21765415	in vivo	physical interaction
CASP8	841	TNFAIP3	7128	20448643	in vivo	physical interaction
CASP8	841	FADD	8772	20448643	in vivo	physical interaction
TNFAIP3	7128	FADD	8772	20448643	in vivo	physical interaction
TNFRSF1A	7132	FADD	8772	21741934	in vivo	physical interaction
TNFRSF1A	7132	CASP8	841	21741934	in vivo	physical interaction
TNFRSF1A	7132	TRAF2	7186	21741934	in vivo	physical interaction
TNFRSF1A	7132	TRAF2	7186	21741934	in vivo	physical interaction
TNFRSF1A	7132	TRADD	8717	21741934	in vivo	physical interaction
TNFRSF1A	7132	CASP8	841	21741934	in vivo	physical interaction
TNFRSF1A	7132	FADD	8772	21741934	in vivo	physical interaction
TNFRSF1A	7132	RIPK1	8737	21741934	in vivo	physical interaction
TRAF2	7186	TRADD	8717	21741934	in vivo	physical interaction
TRAF2	7186	CASP8	841	21741934	in vivo	physical interaction
TRAF2	7186	FADD	8772	21741934	in vivo	physical interaction
TRAF2	7186	RIPK1	8737	21741934	in vivo	physical interaction
TRADD	8717	CASP8	841	21741934	in vivo	physical interaction
TRADD	8717	FADD	8772	21741934	in vivo	physical interaction
TRADD	8717	RIPK1	8737	21741934	in vivo	physical interaction
CASP8	841	FADD	8772	21741934	in vivo	physical interaction
CASP8	841	RIPK1	8737	21741934	in vivo	physical interaction
FADD	8772	RIPK1	8737	21741934	in vivo	physical interaction
MAP3K5	4217	RB1	5925	21738216	in vivo	physical interaction
CRYAB	1410	IKBKB	3551	21640763	in vivo	physical interaction
CRYAB	1410	CHUK	1147	21640763	in vivo	physical interaction
IKBKB	3551	CHUK	1147	21640763	in vivo	physical interaction
TXNIP	10628	TXN	7295	21636804	in vivo	physical interaction
TRIM32	22954	XIAP	331	21628460	in vivo	physical interaction
TNFRSF1A	7132	RIPK1	8737	21119000	in vivo	physical interaction
TNFRSF1A	7132	TRAF2	7186	21119000	in vivo	physical interaction
TNFRSF1A	7132	IKBKB	3551	21119000	in vivo	physical interaction
RIPK1	8737	TRAF2	7186	21119000	in vivo	physical interaction
RIPK1	8737	IKBKB	3551	21119000	in vivo	physical interaction
TRAF2	7186	IKBKB	3551	21119000	in vivo	physical interaction
TNFRSF1A	7132	RIPK1	8737	21119000	in vivo	physical interaction
TNFRSF1A	7132	TRAF2	7186	21119000	in vivo	physical interaction
TNFRSF1A	7132	TRADD	8717	21119000	in vivo	physical interaction
TNFRSF1A	7132	IKBKB	3551	21119000	in vivo	physical interaction
RIPK1	8737	TRAF2	7186	21119000	in vivo	physical interaction
RIPK1	8737	TRADD	8717	21119000	in vivo	physical interaction
RIPK1	8737	IKBKB	3551	21119000	in vivo	physical interaction
TRAF2	7186	TRADD	8717	21119000	in vivo	physical interaction
TRAF2	7186	IKBKB	3551	21119000	in vivo	physical interaction
TRADD	8717	IKBKB	3551	21119000	in vivo	physical interaction
ROMO1	140823	BCL2L1	598	20203691	in vivo	physical interaction
EED	8726	SMPD3	55512	20080539	in vivo	physical interaction
EED	8726	GNB2L1	10399	20080539	in vivo	physical interaction
EED	8726	SMPD3	55512	20080539	in vivo	physical interaction
GNB2L1	10399	SMPD3	55512	20080539	in vivo	physical interaction
TNFRSF1A	7132	SMPD3	55512	20080539	in vivo	physical interaction
TNFRSF1A	7132	GNB2L1	10399	20080539	in vivo	physical interaction
TNFRSF1A	7132	EED	8726	20080539	in vivo	physical interaction
SMPD3	55512	GNB2L1	10399	20080539	in vivo	physical interaction
SMPD3	55512	EED	8726	20080539	in vivo	physical interaction
GNB2L1	10399	EED	8726	20080539	in vivo	physical interaction
AKT1	207	RELA	5970	20333651	in vivo	physical interaction
AKT1	207	EP300	2033	20333651	in vivo	physical interaction
RELA	5970	EP300	2033	20333651	in vivo	physical interaction
TNFRSF1A	7132	RIPK1	8737	20448643	in vivo	physical interaction
TNFRSF1A	7132	TNFAIP3	7128	20448643	in vivo	physical interaction
TNFRSF1A	7132	TRAF2	7186	20448643	in vivo	physical interaction
RIPK1	8737	TNFAIP3	7128	20448643	in vivo	physical interaction
RIPK1	8737	TRAF2	7186	20448643	in vivo	physical interaction
TNFAIP3	7128	TRAF2	7186	20448643	in vivo	physical interaction
TNFAIP3	7128	MAP3K5	4217	20448643	in vivo	physical interaction
PIK3R1	5295	RXRA	6256	20541701	in vivo	physical interaction
TNFRSF1A	7132	RIPK1	8737	20547836	in vivo	physical interaction
TNFRSF1A	7132	BIRC2	329	20547836	in vivo	physical interaction
RIPK1	8737	BIRC2	329	20547836	in vivo	physical interaction
CRYAB	1410	IKBKB	3551	21640763	in vivo	physical interaction
CRYAB	1410	CHUK	1147	21640763	in vivo	physical interaction
CRYAB	1410	IKBKG	8517	21640763	in vivo	physical interaction
IKBKB	3551	CHUK	1147	21640763	in vivo	physical interaction
IKBKB	3551	IKBKG	8517	21640763	in vivo	physical interaction
CHUK	1147	IKBKG	8517	21640763	in vivo	physical interaction
PTPRC	5788	DOK1	1796	19481264	in vivo	physical interaction
IL3	3562	IL3RA	3563	9278420	in vitro	physical interaction
IL3	3562	CSF2RB	1439	9278420	in vitro	physical interaction
IL3RA	3563	CSF2RB	1439	8649415	in vitro	physical interaction
VAV1	7409	TEC	7006	7651724	in vitro	physical interaction
PTPN6	5777	CSF2RB	1439	9162089	in vitro	physical interaction
CSF2RB	1439	YWHAZ	7534	10477722	in vitro	physical interaction
LYN	4067	CSF2RB	1439	9973406	in vitro	physical interaction
PTPN11	5781	CSF2RB	1439	9162089	in vitro	physical interaction
SYK	6850	CSF2RB	1439	8666899	in vitro	physical interaction
LYN	4067	SYK	6850	8666899	in vitro	physical interaction
GRB2	2885	PTPN11	5781	16371368	in vitro	physical interaction
PTPN11	5781	PIK3R2	5296	16371368	in vitro	physical interaction
PTPN11	5781	PIK3R1	5295	16371368	in vitro	physical interaction
PIK3R2	5296	PIK3R1	5295	16371368	in vitro	physical interaction
VAV1	7409	GRB2	2885	7651724;7651724	in vivo;in vitro	physical interaction
JAK2	3717	PPP2CA	5515	11440634;11440634	in vivo;in vitro	physical interaction
STAT5A	6776	PPP2CA	5515	11440634;11440634	in vivo;in vitro	physical interaction
STAT5B	6777	PPP2CA	5515	11440634;11440634	in vivo;in vitro	physical interaction
AKT1	207	CREB1	1385	12519783	in vitro	physical interaction
PTK2	5747	PXN	5829	15252114;15252114	in vivo;in vitro	physical interaction
HCK	3055	CSF2RB	1439	9195918;9195918	in vivo;in vitro	physical interaction
FYN	2534	CSF2RB	1439	9195918;9195918	in vivo;in vitro	physical interaction
CSF2RB	1439	JAK2	3717	7896837;7896837	in vivo;in vitro	physical interaction
CSF2RB	1439	FES	2242	7896837;7896837	in vivo;in vitro	physical interaction
GRB2	2885	SHC1	6464	16371368	in vitro	physical interaction
CSF2RB	1439	CISH	1154	7796808	in vitro	physical interaction
SRC	6714	STAT3	6774	9582023;9582023	in vivo;in vitro	physical interaction
GNB2L1	10399	CSF2RB	1439	10490850	in vitro	physical interaction
PRKCB1	5579	CSF2RB	1439	10490850	in vitro	physical interaction
SHC1	6464	CSF2RB	1439	10704825	in vitro	physical interaction
SHC1	6464	INPP5D	3635	10704825	in vitro	physical interaction
SHC1	6464	GAB2	9846	10704825	in vitro	physical interaction
GRB2	2885	CBL	867	8995358	in vitro	physical interaction
CBL	867	FYN	2534	8995358	in vitro	physical interaction
CBL	867	PIK3R2	5296	8995358	in vivo	physical interaction
CBL	867	PIK3R1	5295	8995358	in vivo	physical interaction
PIK3R2	5296	PIK3R1	5295	8995358	in vivo	physical interaction
CBL	867	HCK	3055	8995358	in vitro	physical interaction
SYK	6850	GAB2	9846	16371368	in vitro	physical interaction
GRB2	2885	GAB2	9846	16371368	in vitro	physical interaction
SOCS2	8835	SOCS3	9021	16199887	in vitro	physical interaction
BAD	572	BCL2L1	598	8929531	in vitro	physical interaction
BAD	572	BCL2	596	8929531	in vitro	physical interaction
BAD	572	YWHAQ	10971	8929531	in vitro	physical interaction
PIK3CD	5293	HRAS	3265	9113989	in vitro	physical interaction
PIK3CD	5293	PIK3R2	5296	9113989	in vitro	physical interaction
PIK3CD	5293	PIK3R1	5295	9113989	in vitro	physical interaction
DNM1	1759	PIK3R1	5295	11341978	in vitro	physical interaction
BCL2	596	BAX	581	9115213	in vitro	physical interaction
RAF1	5894	MAP2K1	5604	10677502	in vitro	physical interaction
STAT5A	6776	RXRA	6256	12393611	in vivo	physical interaction
STAT5A	6776	RARA	5914	12393611	in vivo	physical interaction
RXRA	6256	RARA	5914	12393611	in vivo	physical interaction
PTPN11	5781	GAB2	9846	9885561	in vitro	physical interaction
GAB2	9846	PIK3R1	5295	9885561	in vitro	physical interaction
SHC1	6464	SOS1	6654	12955078	in vivo	physical interaction
SHC1	6464	GRB2	2885	12955078	in vivo	physical interaction
SOS1	6654	GRB2	2885	12955078	in vivo	physical interaction
PTPN6	5777	PILRB	29990	11812650	in vitro	physical interaction
PTPN11	5781	PILRB	29990	11812650	in vitro	physical interaction
PTPN6	5777	GAB2	9846	11812650	in vitro	physical interaction
JAK1	3716	CSF2RB	1439	15988755	in vivo	physical interaction
JAK1	3716	IL3RA	3563	15988755	in vivo	physical interaction
SOS1	6654	GRB2	2885	9344843	in vivo	physical interaction
JAK2	3717	IL3RA	3563	15988755	in vivo	physical interaction
SHC1	6464	SOS1	6654	9344843	in vivo	physical interaction
SOS1	6654	PTPN11	5781	9344843	in vivo	physical interaction
INPP5D	3635	PTPN11	5781	9110989;9110989	in vivo;in vitro	physical interaction
SHC1	6464	RAPGEF1	2889	9344843	in vivo	physical interaction
CBL	867	CRK	1398	9129019	in vivo	physical interaction
BCL2L11	10018	YWHAB	7529	16282323	in vivo	physical interaction
TEC	7006	PIK3R1	5295	9178903	in vivo	physical interaction
CRKL	1399	PTPN11	5781	9344843	in vivo	physical interaction
CRKL	1399	SHC1	6464	9344843	in vivo	physical interaction
CRKL	1399	CBL	867	9344843	in vivo	physical interaction
CRKL	1399	RAPGEF1	2889	9344843	in vivo	physical interaction
TEC	7006	JAK2	3717	9178903	in vivo	physical interaction
PXN	5829	VCL	7414	7566975	in vivo	physical interaction
GAB1	2549	PIK3R1	5295	9632795	in vivo	physical interaction
GAB1	2549	PTPN11	5781	9632795	in vivo	physical interaction
PIK3R1	5295	PTPN11	5781	9632795	in vivo	physical interaction
CSF2RB	1439	FCER1G	2207	19098920	in vivo	physical interaction
PPP3CA	5530	GAB2	9846	18586679	in vivo	physical interaction
PTPRC	5788	DOK1	1796	19481264	in vivo	physical interaction
VAV1	7409	ARHGDIB	397	12386169	in vivo	physical interaction
NEDD9	4739	RAPGEF1	2889	9497377	in vivo	physical interaction
NEDD9	4739	CRK	1398	9497377	in vivo	physical interaction
CD5	921	PTPN6	5777	10082557	in vivo	physical interaction
ZAP70	7535	CD247	919	8366117	in vivo	physical interaction
ZAP70	7535	CD3E	916	8366117	in vivo	physical interaction
ZAP70	7535	FYN	2534	7760813	in vivo	physical interaction
ZAP70	7535	ABL1	25	7760813	in vivo	physical interaction
ZAP70	7535	RASA1	5921	7760813	in vivo	physical interaction
ZAP70	7535	GAB2	9846	11572860	in vivo	physical interaction
GAB2	9846	LAT	27040	11572860	in vivo	physical interaction
GAB2	9846	PTPN11	5781	11572860	in vivo	physical interaction
CBL	867	PTPN22	26191	10068674	in vivo	physical interaction
PTK2B	2185	ZAP70	7535	10867021	in vivo	physical interaction
PTK2B	2185	VAV1	7409	10867021	in vivo	physical interaction
ZAP70	7535	SHC1	6464	9685404	in vivo	physical interaction
CRKL	1399	WIPF1	7456	12504004	in vivo	physical interaction
LCK	3932	MUC1	4582	14766232	in vivo	physical interaction
MUC1	4582	CTNNB1	1499	14766232	in vivo	physical interaction
ZAP70	7535	MUC1	4582	14766232	in vivo	physical interaction
PSTPIP1	9051	WAS	7454	14707117	in vivo	physical interaction
FYN	2534	WAS	7454	14707117	in vivo	physical interaction
PTK2B	2185	GRB2	2885	9091579	in vivo	physical interaction
PTK2B	2185	PXN	5829	9091579	in vivo	physical interaction
ZAP70	7535	CRK	1398	16339550	in vivo	physical interaction
PAK1	5058	ARHGEF7	8874	11157752	in vivo	physical interaction
PAK1	5058	NCK1	4690	9755165	in vivo	physical interaction
FYN	2534	TXK	7294	11353545	in vivo	physical interaction
CBLB	868	SYK	6850	10022120	in vivo	physical interaction
PTK2B	2185	LCK	3932	9257837	in vivo	physical interaction
CBLB	868	GRB2	2885	10022120	in vivo	physical interaction
CBLB	868	CRKL	1399	10022120	in vivo	physical interaction
LCK	3932	ZAP70	7535	10318843	in vivo	physical interaction
FYN	2534	SKAP1	8631	12171928	in vitro	physical interaction
FYN	2534	PTK2B	2185	10867021	in vivo	physical interaction
SHC1	6464	CD247	919	9685404	in vivo	physical interaction
GRAP	10750	SOS1	6654	8995379;8995379	in vivo;in vitro	physical interaction
GRAP	10750	SHC1	6464	8995379;8995379	in vivo;in vitro	physical interaction
SKAP2	8935	FYB	2533	9755858	in vitro	physical interaction
GRAP	10750	KHDRBS1	10657	8995379;8995379	in vivo;in vitro	physical interaction
GRAP	10750	PLCG1	5335	8995379;8995379	in vivo;in vitro	physical interaction
SKAP1	8631	GRB2	2885	12171928	in vitro	physical interaction
SKAP1	8631	SRC	6714	9195899	in vitro	physical interaction
PTK2	5747	LCK	3932	9257837;9257837	in vivo;in vitro	physical interaction
SKAP1	8631	LCK	3932	9195899	in vivo	physical interaction
CD3E	916	NCK1	4690	12110186;12110186	in vivo;in vitro	physical interaction
CD3E	916	NCL	4691	11115514;11115514	in vivo;in vitro	physical interaction
UNC119	9094	FYN	2534	14757743;14757743	in vivo;in vitro	physical interaction
UNC119	9094	LCK	3932	14757743;14757743	in vivo;in vitro	physical interaction
SYK	6850	FYN	2534	9535867;9535867	in vivo;in vitro	physical interaction
SYK	6850	CBL	867	9535867;9535867	in vivo;in vitro	physical interaction
FYN	2534	CBL	867	9535867;9535867	in vivo;in vitro	physical interaction
PLCG1	5335	SOS2	6655	10940929;10940929	in vivo;in vitro	physical interaction
PLCG1	5335	SOS1	6654	10940929;10940929	in vivo;in vitro	physical interaction
SHB	6461	ZAP70	7535	12084069;12084069	in vivo;in vitro	physical interaction
SHB	6461	LCP2	3937	12084069;12084069	in vivo;in vitro	physical interaction
SHB	6461	VAV1	7409	12084069;12084069	in vivo;in vitro	physical interaction
SHB	6461	LAT	27040	12084069;12084069	in vivo;in vitro	physical interaction
SHB	6461	GRAP2	9402	12084069;12084069	in vivo;in vitro	physical interaction
ZAP70	7535	TUBB	203068	8530437;8530437	in vivo;in vitro	physical interaction
ZAP70	7535	TUBA1	7277	8530437;8530437	in vivo;in vitro	physical interaction
VAV1	7409	TUBA1	7277	8530437	in vivo	physical interaction
VAV1	7409	TUBB	203068	8530437;8530437	in vivo;in vitro	physical interaction
CD3G	917	CD3E	916	2138083	in vitro	physical interaction
CD3D	915	CD3E	916	2138083	in vitro	physical interaction
GRB2	2885	SOS1	6654	7629168;7629168	in vivo;in vitro	physical interaction
ZAP70	7535	PLCG1	5335	7629168	in vitro	physical interaction
PLCG1	5335	GRB2	2885	7629168	in vitro	physical interaction
TRAT1	50852	PIK3R2	5296	9687533	in vitro	physical interaction
TRAT1	50852	PIK3R1	5295	9687533	in vitro	physical interaction
PIK3R2	5296	PIK3R1	5295	9687533	in vitro	physical interaction
ITK	3702	LCP2	3937	10636929	in vitro	physical interaction
FCRL3	115352	ZAP70	7535	12051764;12051764	in vivo;in vitro	physical interaction
CBLB	868	ZAP70	7535	10074432;10074432	in vivo;in vitro	physical interaction
SLA	6503	ZAP70	7535	10449770;10449770	in vivo;in vitro	physical interaction
SLA	6503	SYK	6850	10449770;10449770	in vivo;in vitro	physical interaction
SLA	6503	LAT	27040	10449770;10449770	in vivo;in vitro	physical interaction
SLA	6503	CD247	919	10449770;10449770	in vivo;in vitro	physical interaction
